"HolderAddress","Balance","PendingBalanceUpdate"
"0x374634775c5dc3f80af41168e2d4ec71abf8a6dd","147158.270131101","No"
"0x3747e04e6a7bb266a014e5d6b560288587fc0ba8","147576240","No"
"0x3880e0c6c96dee119ee8de3b84515a65b849d92d","725421.336269089","No"
"0x392b947c9714e9a92dec886ef9a93cf2ed8cfc38","2000000","No"
"0x39ed5afc1de70a5999d54208e8c3438b268912d1","60370503.762","No"
"0x3ab0e18827bdee2ebb8361ceb3ff2a240449d1e5","48000000","No"
"0x3b1da83d47bb6333d539dafb9f5e513042cbaf17","479081.337780454","No"
"0x3b6389c9b3b667871d6780cf96bbf11c5214fa66","70394656.4668681","No"
"0x3bb10ac11f458ffdc88224bc371a3825e9fd6d0d","438338.309694612","No"
"0x3ca721c592cfd799e2c818652fcbf4123c26f071","1.35352294557173","No"
"0x3cc9cf93b4d313cc44bd7336e4dbb9f8073a313a","18000000","No"
"0x3d0a26d8f6c5ca6bd1e1081d0e686203f5d6b03b","10969458.8341689","No"
"0x3e1bd188f5a299bbc12fcae26c92a3ba1ee514c4","2517500","No"
"0x402b8cb1e68f872e87d1954e2ad49552da8cea52","12550490.4509003","No"
"0x4167691c4c862084039ac5e58f70fe859465163b","9768791.21086173","No"
"0x417028300b466f5553885e4280bf4fd2873787c5","8995521.58984669","No"
"0x4176e48bd7910e84cba8900ff97719106d268b58","15260011.0520547","No"
"0x423ab0e736794616bc391ae3ae60085c5f21aa24","2594417.89654464","No"
"0x438eb6ec3490210a3e87754bb00f2abaff86d730","950612.504370176","No"
"0x43ad5273589301d1ce0d6122bed97c3d9abe75c7","2205958.20132737","No"
"0x43b60907e394f5bd11b25c2c68924d61da6cb664","4238847.86949394","No"
"0x43c1bf1a33506d2d3f023a1f354e608e7784ac46","19908751.8083269","No"
"0x445c0d3aa68a3a86a2b03eb4b23aed28d022dd33","20179225.2169488","No"
"0x450ae4c59429d49c18f5d1b5757d59e0fe9fe538","3835447.85056139","No"
"0x464c289e489c7a4d812c3982e2c1138d55ab004f","0.242143566256996","No"
"0x484ab92d8d53014c37c2afa2305fb152b8c98e93","2791795.43099639","No"
"0x48a57ebd0c8d00b10e2c71ea768dbd8f5e8e0e0d","2443665.76818227","No"
"0x48cd95afcc5abb0a7b51ebef67659535d2d484e3","3542496.06745059","No"
"0x4a12850573836260d8103134698e343e42af77a3","20000000","No"
"0x4a8a9acbe8f1848c622b6cbca3f94c9b474698fc","2771707.24761473","No"
"0x4b6a7b3c30cc5052a2448f922dd9fd755da82cc4","10000000","No"
"0x4be63768af2de185e666a354086ed3de6dd4e82e","4377004.1789511","No"
"0x4bf6341b1e6f2bd0da918b1905fdff85d5c50ba7","22250449.6057499","No"
"0x4c430fe700ebc8d72200261251169ccf75e3aaf9","3000000","No"
"0x4c5e61ae329a1c2cf46aed7d5b4d6e2c2e779ee4","451049.070862406","No"
"0x4ca5824e137536fd88591955b2b8ded30edcd3c7","8253789.85919228","No"
"0x4cb060d5d401682041d1bcde49fdf92e5e8ad62f","2500000","No"
"0x4ef55eb941c3f5937b26e6f5bc199dd66d5834a5","176400000","No"
"0x4fcff8db8ee65826f6c3b84f5d1a5ac55fd5a9ec","8894493.74833648","No"
"0x505268780e7d44bfd513eaee20e4bfc17d5066f9","25480433.3294471","No"
"0x507e4a0b2605a6700bd893fb9213b41ab3ea1514","179098644.087729","No"
"0x50b15fadb4d6fb1f888355fa2e06424730581580","1129973.83458335","No"
"0x516206c71f2cf0ddbc5230f6fe495b8dc5267769","0.544274611403332","No"
"0x52b71cfd0cade666a26e5af85ae189c1ea318abe","4560998.00409597","No"
"0x52c3af1df5d1fcab0d5d095c8d1546a6b83f2c2b","179100000","No"
"0x52cdfd0851f2dbe8714b1e6610c6632fea36c661","6151620.74528068","No"
"0x531d33e75fa3dbc49c5186b893f896f8f9e29c16","1987541.80670691","No"
"0x53222470cdcfb8081c0e3a50fd106f0d69e63f20","1E-18","No"
"0x53c8c3a6b03c274e23a2e56d5a8a505d0aa3ecce","19155674.8750199","No"
"0x5428fe20c4147dd65a1ab0dd0fbb39843633f868","3.45426163802E-07","No"
"0x5492bf43b0e71a18bcee044e22467e29e6a7ab57","4526143.40976592","No"
"0x563cc32757ec574bb3c2fab734efba0843a9867e","2350785.02019651","No"
"0x56db0e532bd34f1c5b7967d3fe325f750680009e","100856707.657668","No"
"0x577c41cc6b72c5c20322e1c3d65bcace9898bcca","213566695.506226","No"
"0x58911f40533bd4b2efd020adca1176c8c92e5c1f","253456184.721369","No"
"0x59d837bdc955a06399c3f964ebaa644ed2166013","11200165.292937","No"
"0x59f556c69be83eb005f93b20b5aba63c496b9557","5000000","No"
"0x5b3a6fb4f815661773fd71647eb0a557881745d4","1.06568719631934","No"
"0x5b882b917dad7dcb0402c83300eaabfc1cce5aa4","956985.490897796","No"
"0x5c65efbce63fa52a2ae056aadca9e9655ea388ed","0.41187630554883","No"
"0x5c7307d7dc973b3826cf26e84776846f29d87cde","52000000","No"
"0x5e047983abccd40a378973e98510eb87179d4974","2750237.92980668","No"
"0x5e60380bc2b9ac97237a680c73a0e9625fc54a87","7071862.4226998","No"
"0x5e9a2b6b6d2793f2dda40c62fd5684393ffc96d6","1441835.62347953","No"
"0x5f38fa4dc498651d7773fad59668fdf3d6604c8d","649059.343287289","No"
"0x5f5df3058e782089831f34b838cf9ea36dbf6dc3","304432.574163516","No"
"0x5fbe4f165d0e81cbe2c0e8475b935c9ad9f00e61","0.675115676565783","No"
"0x60536cbc501ea0a215329fbeb7431bf6f3f2e43a","18588005.8773694","No"
"0x608a11d36005d52b88a5189deb756fa4b048834f","9938273.20680192","No"
"0x61a8a172e807f7bf21baaff2945b1d2e32451fa8","5.2845743E-10","No"
"0x61aec5c9b24162e3491d9859dc76a20c49144155","8841332.03241333","No"
"0x6219a47a4528d1e3c9e59b701b505a7b028a0ac9","23004609.925326","No"
"0x63d18d34dfc538192ce5f83f6cac3dc9bbae3997","1014076.16051675","No"
"0x668e0d12e3df2ad698e839f77b237b3bb02115bb","154153532","No"
"0x66a08e2163938e5c02919f9c422c464c292c4e4a","6015706.67603512","No"
"0x676e431dc34cc78964bb85a17275c86116ebdbfe","160847865.559538","No"
"0x698640fa46ff59a00eb4714a9b8c4d86efd2700e","7396466.09455768","No"
"0x698ad7efd6fc48c030e8c5600e48a78dbc2f444d","6609885.64478414","No"
"0x69e58aadbc0b1d8b0397888fb05fc2835269af1d","1031033.3201945","No"
"0x6a4680a3c55bf13215aea6cf3e6b4e6208eaa024","17591466.4648659","No"
"0x6a8c5d6e744097a6f5516923bbcc2f3253ce561d","7733171.60203886","No"
"0x6b1d0f897137c040c36736ea5ce6cd28ea28c8c7","6324468.18734665","No"
"0x6b2fab4e32395ff8e4bb42131669f348955baf88","5550338.63203676","No"
"0x6c956c7e4e3984be6846b8882aa125d76f282d87","1.55927228E-10","No"
"0x6c995237a2a94eb3f845b86abc98892cd62983a8","5008827.45757629","No"
"0x6ce7211601534d98b35e38e53e6c2cc3b9b4315a","15245763.5589598","No"
"0x6e21804c175324295c513ce6a251b0c155751258","0.430968046887426","No"
"0x6eb6b71d29900fb7e0b719828352d607f2415d8d","305890.045515402","No"
"0x6f20fb3fa3932c00992a66a89d9f7ca3220f2377","10685771.1597575","No"
"0x6f3636c2076afd205523b80ea32f30d6a8bc581c","2238027.0128381","No"
"0x6f72a0e6c372fd5d7351bbc90be995f644733fab","5870545.05942515","No"
"0x6fb5266888b821624699236a9348d54c739502b4","0.688237877265625","No"
"0x702e1e6f121a9f70a91aef38763246afdabf1e20","241496.050109401","No"
"0x70fa6276271a9bede7bad9f86a96416440d90fd5","4940797.08386095","No"
"0x71165e0b7374fe99c98d9a7824f20468b8a96dcf","7.15811285E-10","No"
"0x71c38b9125e43620de3af53e1e5458a4cdcbc7c9","57761098.213611","No"
"0x72279e2284db05be687c60e4b644a25bbee88063","731318.031939559","No"
"0x722c0f36abf516639fc0fbb07ca8774a43e5d467","1492136.82527268","No"
"0x72a27fdcf86bd55f3858c3821beee35718b06d1c","19283390.037834","No"
"0x72ba20be4fdd5a8778e443e80059371e7e57436a","2444572.04882778","No"
"0x73292685ca6b3da86c0f6a0bf42f7858c7f466a0","2129201.93359076","No"
"0x74cf66a6577de2a83d00b073bfa9ec29e9a3eacc","3978112.25970492","No"
"0x76678ea01f35e662e859afebaccb79524b02ed16","6149399.8411364","No"
"0x772b2707a0e6d678105ef985dac75ef6c6eebe56","13200000","No"
"0x77f664442f96ae643c064da6957af069bc461d59","1035109.45490626","No"
"0x78c7e1ebd55ab2aa3efde68083f4752f8a22fa7c","4560012.69758246","No"
"0x79056e07917e2f0a5284153ed38bd18669304c1c","1375290.49244441","No"
"0x794b87e35a318a670b38c197e20ff6938f8c6062","33839120.5492459","No"
"0x79767123ffd1da4ce53cddf96a0f3927acbc3654","10450000","No"
"0x79acd18799f1da1800b7cf72ec589b3d06520bcc","5415873.37868338","No"
"0x7a4a1c408e38fb5279a2e1d0586d856be22e4fb2","0.0833401875174103","No"
"0x7ac712278189528886b26459576f1438a99dbfff","97849620","No"
"0x7af8f11d147fa22028a76d4a6acb6ce88625623a","19102337.707619","No"
"0x7b889de761e57bbaf3acaf4854ec896a7ee652cd","50000000","No"
"0x7bd1e3dc929fc9b2aa83411a118e827f2617ebb0","2950252.07075889","No"
"0x7bee400c9971ff8ab05cea390782822988707fe0","2000000","No"
"0x7c8ba80b36cf407f5fef7afe5294624d6be92cb7","4032339.9514611","No"
"0x7caddbd0900cf7cf13cd41ec8a9e36659195f5a4","3226128.8298508","No"
"0x7d9c5bdd55789c2b53f36fd43f3c60b05b4f7ee2","9405000.02487565","No"
"0x7da13bddbacd46045b7997856a520bf8708f819a","1E-18","No"
"0x7db1411ec334c5e4dcb9433d2e477e82a0229504","6.89858272297449","No"
"0x7dfb4dc4206af75e2478eb0b95b46189c917e3f4","3448121.71347104","No"
"0x7e260569c55d1ef18257e1295351661fe5a8f9ca","5445937.59620214","No"
"0x7e3bdc024cdd598d502b49aab9e59fafd322afbd","41049973.2975035","No"
"0x7e86c00d438d3aede93e9e50049bafb6888a5c6b","141613802.993339","No"
"0x800746715e374d9d5d832343047cdc76096765f1","1000000","No"
"0x80e50a3542f411f40490bc3e5065e8998c8d05a2","9270899.86648366","No"
"0x80fb638f58cd1c7b8a12421dd6675095ba593b20","2168314.38032556","No"
"0x8140253280e931cd828323281f87ffcf764332db","0.603002923979959","No"
"0x8160abf4764ebae5e07238521c73633ab143e3cc","0.340413817213063","No"
"0x818f74b375f044397143711fd70d77a3d0bd7cda","3180720.25633684","No"
"0x82cd184e44688dfa268ce859262c4a1cf3f5b36a","50000000","No"
"0x831bd61e37e7407f9ff0968a7145bd918a1010b1","3000000","No"
"0x838a637bfe39e8bc768c9f9a4d4594bdd0d4eabc","2387533.88412595","No"
"0x8396a60f85bba2939cd51fa6c8bc5991245741e7","5058385.21724507","No"
"0x8413f65e93d31f52706c301bcc86e0727fd7c025","100000000","No"
"0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1","471751.33227453","No"
"0x852b176f5bc8b1f23abb42e45284736bc892e9e0","1E-18","No"
"0x859decb464ae8af58e75487cc9d30ecbde67c9ad","1.63953316001517","No"
"0x8718dc39956caf5078571ebd5f0804f800db9ac7","1360583.96984646","No"
"0x8769cf96d4c3a533d5e7815dd00bfba2f10d4377","10917300.4454761","No"
"0x87c8dc0c911c3a40ec207c07b3c378e8a6d0b65b","52460921.3904167","No"
"0x88505f4d9f483dca3d7f07c8981a610c64be7926","1304297.94094293","No"
"0x88dd482d9bf98ee67e3293e6bab0174991ec73c9","6587803.18780917","No"
"0x8966248e5ca83ed77ffedcb82b53ae81549e4dd7","230741.959327983","No"
"0x8a64623ceed5f53033508db3357d8afd4b22b918","0.614173082827457","No"
"0x8a8c037fb294164833fadeda5cdd75539b0475fd","5320000","No"
"0x8ac170923914633e40a80a2ae8ae2f084cee5e0a","4257274.61992295","No"
"0x8ad3d24058afda5b99c0e650ca798d76b89e58cd","5577521.36172244","No"
"0x8af4e3c670d001d30203722fb1fb014573fcb4b6","6462877.25083188","No"
"0x8b597cf936d0dcd4eb8623b20cabee66e68ae194","1190043.20541201","No"
"0x8b64dc0a36cea2c935b9ffdec2fada2bc70073f0","20300610.9806007","No"
"0x8b7ee466b4a3b3746736904ac7667e433dc8a468","3862277.50310493","No"
"0x8b85fe13f3135ddf82411b11e9bd2a4d4a61e5dd","15786418.85","No"
"0x8c194e40976f7d12f49ed697f0ca445ebdb4967d","596772.884009862","No"
"0x8c691dfe5d119f410d0e207eb4e4c5dba84d7e0a","72769.8090153642","No"
"0x8c9818d104b7858554bb537a55cea70a0af32268","0.55769603271649","No"
"0x8cc28ef70c89f8afc5d123595c968577f868428f","3476021.15689616","No"
"0x8d10b5cb3f7a9a347e738baf290e7aedc0abecf3","4362188.31637743","No"
"0x8d8d6368d62239533dbe769fc05bd193448af7ab","35100000","No"
"0x8e069075d1f423272830d19eaed1b20b62f1f1ce","2238643.0255371","No"
"0x8e12e0cdf48c719f863d50b0d6a23e4ae629ff59","864839.545281442","No"
"0x8e9557e6167c0503119c2abaea43a48971b51571","4598086.0275602","No"
"0x8ee611b59fae06e678e4e689805ba492b9017411","2000000","No"
"0x8f0a855408b5e9bcc4cb373dcb86fcceaf376d63","2024931.91796126","No"
"0x8f5c18252b863a48f84b6b1813ea5b1ef636ec8d","10450000","No"
"0x8fe420c72cd31dbbeb19bd1576d8528cf3b933e8","5486842.14184566","No"
"0x903de9a91c195ea94d8379bcad535c09f4ae94cc","684975.675930253","No"
"0x9041805e11d1cdba8ada3788a19caf0a310351f0","52971049.5191391","No"
"0x915079acc434867f4110947086a4c4b4f4590af9","1323914.17937323","No"
"0x917c94cc8c02314a371a0db2470dd0c50873cbd5","120576945.908235","No"
"0x91c65134f6c4432e9b782179219f985e3811e0e8","6E-18","No"
"0x9298f46d7ce0091ce6491472efa534edce5e96d8","1234215.8575774","No"
"0x92ad69c31f2752ce4bef16d6ea8800000759d8cc","36240540.15","No"
"0x93714b021d0a57333d93998c99c1c3394d47dc19","176400000","No"
"0x93dd44bdb5717f38d0a0e76cca9d177e047b5571","4787872.55781952","No"
"0x948e2e0fe795698e76d4c4486bebe8c054c33671","1205675.30776933","No"
"0x94af3cb1353338264ec8d00695bc7c40fd22f888","2551522.19602804","No"
"0x94bd7244a3814cf115ed2e150064bd34b841b8b9","642581.54219721","No"
"0x951871daa20224c1db540812df910f474cb21299","0.83182118898025","No"
"0x9570d39b6053700c645909350bc2324bf6b80b57","555737.472450453","No"
"0x971e294dfacf8fed43d9e79c72490933cc8a2099","108100000","No"
"0x97bb13a54f6619e6f763ff4acb893848f16f9d24","179889.694110781","No"
"0x97e4b08d2696603a563e7bc994fcc68da1abb161","3044630.9314711","No"
"0x980a885e1beae74e8480b90516b7943d7e8ae3bc","1206621.71132675","No"
"0x984a4276c9d5e2e7d48855932c38162875994859","4327352.74020311","No"
"0x9949b6e128a3ac3d43dba6fe98ef6abc7e82c375","188529.760734846","No"
"0x996862be200c5a5e5fce41ad6f88dabe16d2da2b","7409658.00200662","No"
"0x9a06d523fea656b41d9fbbdd0330126861a02998","7417408.47896647","No"
"0x9a26a2c29101750e661ce694759b6ff6b2398d6c","13005433.5069736","No"
"0x9a7c699f90be93838161bf28d996a7ae51c4b21b","18340879.8005145","No"
"0x9aad878a93522f2b7f69942268e45d06c1a914ed","0.80546978017996","No"
"0x9b29476a714888b7fc23bf885e8aa74241b23222","21086470.7050354","No"
"0x9be8ec974b0930e7cefb5d82483c6ef3908ceb85","295477.590546364","No"
"0x9c831049f391dc1856e15b3868ec4aa7cafe8d7b","4628760.81208803","No"
"0x9cb096634bd4d17e723a376dee3d26368e0c627f","0.809923163679066","No"
"0x9cb64fcd497a88b683b4f14dd6fdf4c8f4d91ac7","4202463.14158455","No"
"0x9dc3dbb62a5a05e60c278e0e0cdeaf76a20a8153","12958436.6166476","No"
"0x9e4891c41e518c3ab2cee6d9a550c23afaae4748","2537888.40923667","No"
"0x9e4a9b4334f3167bc7dd35f48f2238c73f532baf","59822651.5489193","No"
"0x9ed6eabc17163bb19e62a24d767f198e732276ba","13954033.0606787","No"
"0x9f5e4306c79ec78963407ccf405a81930ab5b95b","1425000","No"
"0x9ff343dffed31fb40e80beb429e91084e4569e29","1976727.98729936","No"
"0xa023b8240f2ab07625deee76ebd6f734a53cb208","4075114.62711761","No"
"0xa03fbc45ff82ecca042b639f2a8e2a169f4bfbf4","4978956.24614043","No"
"0xa0706b7f76cebb7a1171d19f6b460faeaaed6e00","31113708.5392131","No"
"0xa2c324ec1787e19b9933d7cb778642eb90e035d5","21050284.2023523","No"
"0xa328813626a965d4b606692bf86b4a83760436d4","10020000","No"
"0xa469827165bfd1e655a9eff0bbe35bc9bb679b4c","0.474233160292323","No"
"0xa4e075c42045b2f769c4ccfa69d753fa9d176235","596474.643838526","No"
"0xa59b9ece9262d547a13f46b8e4f74e56acab75dc","47727660.9953999","No"
"0xa6f0929c0e04eb14fb875b18081df1dc16fabfa7","1500000","No"
"0xa70f6a79ff50ac6a2df64463d2984b60e19e7fd7","513584.714039875","No"
"0xa71b5baf388788d83338204b93b0ff494360c0ba","3474421.02071237","No"
"0xa73f4de1bf741137b3aa80a4c4337f2abe84e839","31954111.6995334","No"
"0xa7937d02c104e141d580d9a8a0d92ef161fa06fe","22051479.6316728","No"
"0xa7ae6fc149570da62f8c1ad690e65ad95e4eb5d9","4498170.55660163","No"
"0xa7c77af6495345c2778924b4ee4d0a711a8f582a","227059.474336613","No"
"0xa84b9e9100d610ad4b81ba8501e5233b4187cc08","22420001.9","No"
"0xa95e34e63876d7c661c7ad8fe87854225cb6e820","867329.12374581","No"
"0xa99062eb6933a449c1c7f2ade4cc356e50a38c93","194750000","No"
"0xaba4e694a7f44dd74038e9bf2b00a3b61e2ae55c","866387.283130296","No"
"0xabacad0899206fa55f971e234a6ccf118bcfd6b3","17910504.6446499","No"
"0xabbe3f5fb5df55a3be9962962696871c67515f0f","95659380","No"
"0xabbf62df016844b38fba1d86b64fd7a2b3ed50f9","3801606.00484354","No"
"0xac0c1fc1820bf840104a8942dc9cff1ff4a44f3a","10577618.1165626","No"
"0xac52a227137f1b84dd7d5aeced4ce37c677af5e4","1485580.73778385","No"
"0xacf12e35f25b4ba66d0d5a8c5610bdc7c68a3997","0.00204751766533684","No"
"0xad45d22cdd873525d75d1ab701d4a6b0e84a56e8","21544962.6667079","No"
"0xaee562df615b13927830fff294374f58772d5462","587455.30095","No"
"0xaf12d640e5507c1f87de8c7c1005b20b998eaaec","74576.6330993271","No"
"0xaf64d797f9c2364ad614476188d5ac9443812f99","5681417.69876832","No"
"0xaf9eb7708054dafada9ae78528751a1934f38caa","121373666.633161","No"
"0xaff0b7f81164045cc04db3b6e305e43bfdf0ec2c","35533622.6510537","No"
"0xb018f7d076d4bff3734685bd02bfb594c84cfb47","765421.842597896","No"
"0xb0455a2b27e8996f4ee05c1d9ee802a8fb72dde5","16462035.1281354","No"
"0xb1266138b90f8b87b08af1761a4925f7ea2f6e12","7617465.02827584","No"
"0xb337f9021b78032125ae9beec85c65afb92a4920","10795965.4924117","No"
"0xb39b54ece50649c58cdc625107dd9881f963dd27","823042.895365132","No"
"0xb3aff2b51d939dfd4bc9844cc0c9fbb18c732685","470857.24729232","No"
"0xb600ad365bebd8df0daa264d877e6c2a24ec181c","0.262522503935113","No"
"0xb6cb600d2aa57f0a1056fd9997c66c409e45f78b","0.605294235415126","No"
"0xb8d3eae0abe8895255e6863ba655a5baccae5f78","2719778.50029811","No"
"0xbabaf36fdc964a4cd044b6b116f0de4896386fe0","3168211.77425703","No"
"0xbb0a920bfd04280676d0c5ae94c987581faf99fa","22004883.1201813","No"
"0xbba6a0dbe058784910a2aebd45266c650fa7326f","1194815.00095","No"
"0xbbcda3eb88df8d5cef6ec11fa2d4a853c6a3c434","70042306","No"
"0xbd61b1a468cfc95a5fd086486b4967f86ea511a9","5243869.29800729","No"
"0xbdbcd78ced0f4f6fe3d9366a86e57394754fd566","7087950.15661928","No"
