"HolderAddress","Balance","PendingBalanceUpdate"
"0xab72e1e1f880e03e7e6dbab798fd788f0721ebb0","10952363.9778424","No"
"0xac047c680934eb644fb6de155cece7354d649fab","3898259.91433308","No"
"0xade5b3026cb4fd9018d946214c7c1d4d82a5cbee","11103980.286447","No"
"0xb15514aa56e6f2e4d3b2af66b35ed320fd6f1206","5941813.26692428","No"
"0xb710b8d82b944319c7b3dd2c6c857f2bb158944b","5240059.89432461","No"
"0xb8ebb69f94898397277e7d3c13b5136d0a39b4fb","445733.1718276","No"
"0xb90871ddaabbd832d3f379ecbe6eddfb62317660","2634256.01755023","No"
"0xba03466d22f5cc978ac0bf3193d6a5003ad8dd40","13827.1529612772","No"
"0xbb89a83926ffbd6fc64b64f2c4083f5de345abf8","6598849.30889318","No"
"0xbc3eb2e487f87209e5ea858cae2e6f20ac814720","27154110.9451951","No"
"0xc038353e954ed66070ab780775053bf6734eba02","1983180.72323488","No"
"0xc4c57737bf29d8f247b4aa1536500f5716c064f5","9480206.88372954","No"
"0xc64e6907aaf6249f50f45e7dc1b42bf9f962c199","545987.977793227","No"
"0xc6c8978c4a213ebde8734432c75a7b5409999999","15106895.6401719","No"
"0xc7ca372fb76548fbf26fe7e72a2802b479cd8df4","2468193.51081295","No"
"0xcd32e8e5fc4327f2c746c3dd50a2445b3a12df3d","3268422.78745016","No"
"0xcf2f7252eb68d131cb13e0a41d4c0bcb7c7d407c","0.0745708343963335","No"
"0xd10c70000bb40b1c4579b522a7597eb8db2d10a7","1E-05","No"
"0xdb66ca06a4998ded2ebda88c6a6fd9cbfbe81cb6","22202437.6506039","No"
"0xe7ef24aa6dea79767eac7608662ddd8f19b93066","11689484.645379","No"
"0xe8c060f8052e07423f71d445277c61ac5138a2e5","1E-18","No"
"0xea51671e54bac82d88e6b039edea55604acb4791","346179.096545965","No"
"0xebbf7188476678046249ef60a1e251c3eeab7046","14109243.353536","No"
"0xec8850ec8be615bbc996292d05b686ee1cafa02c","10175137.5316156","No"
"0xef7e70f08ec52f7d5c1da613eacfa428fa816a4c","10860302.2683092","No"
"0xf294bea88e18667d27b9dbed4e11d3c66b305c74","10867526.5041062","No"
"0xf3ef1f32f1c9c7e2fe81a0c959aaa2cde70b572e","1742548.89031976","No"
"0xf5b5812dbea9452f01f58a1c48cc0e2aa5a08369","5509562.22948324","No"
"0xf78bf184a264344c1eef0997b9547ef648b25fdb","11250986.6435223","No"
"0xfd0000000100069ad1670066004306009b487ad7","4E-17","No"
